,image,Restaurant name,Address,Contact address,Reviews,Food name,Timing,Ratings,Restaurant url,Restaurant_ownership,url links
176,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,2 star rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=377c3ecf1f2b0e29&signature=4dac450c2d559aacc9eba9732c57f4d9d50ebf8cabdc0efbb3c1d40c27448984&slot=0
177,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=iBYM61qkCbi9No5lbNJ4jw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=377c3ecf1f2b0e29&signature=1cf594b0f134bc621a71b35b0e01498c650960d7c9a1a3531093f0d62586655f&slot=1
178,https://s3-media0.fl.yelpcdn.com/bphoto/kdVKy9PSrpuRICuM9InfAw/l.jpg,Township Mobile Cafe,"1430 Ave N Lyons, KS 67554",(620) 680-2984,"Food Trucks,","Food Trucks, American (New), Sandwiches",,Rating,http://www.township-ks.com,Unclaimed,https://www.yelp.com/biz/township-mobile-cafe-lyons?osq=restaurants
179,https://s3-media0.fl.yelpcdn.com/bphoto/gfSGi2D3QkelYuHjNQjMsA/l.jpg,The Scheme Restaurant and Bar,"123 N 7th St Salina, KS 67401",(785) 823-5125,72 reviews,"Pizza, Bars, Italian",Mon Closed Tue Closed Wed Closed Thu 11:00 AM - 1:30 PM 4:30 PM - 9:00 PM Fri 11:00 AM - 1:30 PM 4:30 PM - 9:00 PM Open now Sat 4:30 PM - 9:00 PM Sun Closed,4 star rating,http://www.schemerestaurant.co…,Claimed,https://www.yelp.com/biz/the-scheme-restaurant-and-bar-salina?osq=restaurants
180,https://s3-media0.fl.yelpcdn.com/bphoto/gfSGi2D3QkelYuHjNQjMsA/l.jpg,Krehbiels Specialty Meats,"1636 Mohawk Rd McPherson, KS 67460",(620) 241-0103,5 reviews,"Delis, Meat Shops",Mon 9:00 AM - 6:00 PM Tue 9:00 AM - 6:00 PM Wed 9:00 AM - 6:00 PM Thu 9:00 AM - 6:00 PM Fri 9:00 AM - 6:00 PM Open now Sat 9:00 AM - 3:00 PM Sun Closed,3.5 star rating,http://www.healthymeats.net,Unclaimed,https://www.yelp.com/biz/krehbiels-specialty-meats-mcpherson-2?osq=restaurants
181,https://s3-media0.fl.yelpcdn.com/bphoto/cvO1UV2CcTcO8onTj1bA7g/l.jpg,G.R. Parkers Saloon,"119 N Nelson St Bennington, KS 67422",(785) 488-2653,"Bars,","Bars, Burgers, American (Traditional)",Mon 3:00 PM - 10:00 PM Tue 3:00 PM - 10:00 PM Wed 3:00 PM - 11:00 PM Thu 3:00 PM - 11:00 PM Fri 3:00 PM - 2:00 AM (Next day) Open now Sat 11:00 AM - 2:00 AM (Next day) Sun 11:00 AM - 10:00 PM,5 star rating,http://www.healthymeats.net,Claimed,https://www.yelp.com/biz/g-r-parkers-saloon-bennington?osq=restaurants
182,https://s3-media0.fl.yelpcdn.com/bphoto/koDbzARfqlBfpzANhEOYng/l.jpg,Espresso Etc,"628 N Main St Russell, KS 67665",(785) 445-4055,12 reviews,"Breakfast & Brunch, Sandwiches, Coffee & Tea",Mon 7:30 AM - 5:00 PM Tue 7:30 AM - 5:00 PM Wed 7:30 AM - 5:00 PM Thu 7:30 AM - 5:00 PM Fri 7:30 AM - 5:00 PM Closed now Sat 8:00 AM - 3:00 PM Sun Closed,4 star rating,http://www.healthymeats.net,Claimed,https://www.yelp.com/biz/espresso-etc-russell-2?osq=restaurants
183,https://s3-media0.fl.yelpcdn.com/bphoto/38aJ9JGykITlu-2NbllKIA/l.jpg,La Fiesta Mexican Restaurant,"2090 E Kansas Ave Mcpherson, KS 67460",(620) 245-0033,34 reviews,Mexican,Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Open now Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,3.5 star rating,http://www.healthymeats.net,Claimed,https://www.yelp.com/biz/la-fiesta-mcpherson?osq=restaurants
184,https://s3-media0.fl.yelpcdn.com/bphoto/emOeVthDPWn1hqmHIzsTHw/l.jpg,Applewood Restaurant,"1515 S Main St South Hutchinson, KS 67505",(620) 259-3155,12 reviews,American (New),Mon 6:00 AM - 9:00 PM Tue 6:00 AM - 9:00 PM Wed 6:00 AM - 9:00 PM Thu 6:00 AM - 9:00 PM Fri 6:00 AM - 9:00 PM Open now Sat 6:00 AM - 9:00 PM Sun 6:00 AM - 9:00 PM,3 star rating,http://www.healthymeats.net,Unclaimed,https://www.yelp.com/biz/applewood-restaurant-south-hutchinson?osq=restaurants
185,https://s3-media0.fl.yelpcdn.com/bphoto/fz2jwSudE9AT941ZZnPPrA/l.jpg,Taqueria Fresnillo,"211 W Cloud St Salina, KS 67401",(785) 914-7998,43 reviews,Mexican,Mon 9:00 AM - 8:30 PM Tue 9:00 AM - 9:00 PM Wed 9:00 AM - 8:30 PM Thu 9:00 AM - 8:30 PM Fri 9:00 AM - 8:30 PM Open now Sat 9:00 AM - 10:00 PM Sun 9:00 AM - 5:00 PM,4 star rating,http://www.healthymeats.net,Claimed,https://www.yelp.com/biz/taqueria-fresnillo-salina?osq=restaurants
186,https://s3-media0.fl.yelpcdn.com/bphoto/qjvBJnZIvRvWzFM1L1hDXg/l.jpg,Chuck's Bar,"600 N Santa Fe Ave Salina, KS 67401",(785) 404-3225,54 reviews,"Sports Bars, American (Traditional)",Mon 9:00 AM - 12:00 AM (Next day) Tue 9:00 AM - 12:00 AM (Next day) Wed 9:00 AM - 2:00 AM (Next day) Thu 9:00 AM - 2:00 AM (Next day) Fri 9:00 AM - 2:00 AM (Next day) Open now Sat 9:00 AM - 2:00 AM (Next day) Sun 9:00 AM - 12:00 AM (Next day),4 star rating,https://www.chucksbarsalina.co…,Unclaimed,https://www.yelp.com/biz/chucks-bar-salina?osq=restaurants
187,https://s3-media0.fl.yelpcdn.com/bphoto/deC45Iot6dnTmBKCeB64IQ/l.jpg,Kiowa Kitchen,"214 E Barton County Rd Great Bend, KS 67530",(620) 793-9855,13 reviews,Mexican,Mon Closed Tue Closed Wed Closed Thu 11:00 AM - 2:00 PM 5:00 PM - 8:30 PM Fri 11:00 AM - 2:00 PM 5:00 PM - 8:30 PM Open now Sat 11:00 AM - 8:30 PM Sun Closed,3.5 star rating,https://www.kiowakitchen.com,Claimed,https://www.yelp.com/biz/kiowa-kitchen-great-bend?osq=restaurants
188,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,3.5 star rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=2b69f6049dda756b&signature=64bf1e8f5b24596dd94bc93ea32af140cd43e365774af26aa60cd130489ea3e8&slot=0
189,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=2b69f6049dda756b&signature=4c966c5a82f8bb77a6feca66a371f95cd7aa930696857f8424ad4f9aeaab6af6&slot=1
190,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Lighthouse Cafe,"805 State Road 4 Geneseo, KS 67444",(620) 824-6004,Cafes,Cafes,,Rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/lighthouse-cafe-geneseo-2?osq=restaurants
191,https://s3-media0.fl.yelpcdn.com/bphoto/J8PTsR_XKOGwakmILKnt9A/l.jpg,Gambino's Pizza,"102 N Broadway Ave Sterling, KS 67579",(620) 278-3400,3 reviews,Pizza,Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Open now Sat 11:00 AM - 9:00 PM Sun Closed,3.5 star rating,https://www.gambinospizza.com/…,Claimed,https://www.yelp.com/biz/gambinos-pizza-sterling?osq=restaurants
192,https://s3-media0.fl.yelpcdn.com/bphoto/J8PTsR_XKOGwakmILKnt9A/l.jpg,Country Kickn Cafe,"407 N Santa Fe Ave St John, KS 67576",(620) 377-5577,"Comfort Food,","Comfort Food, Bars",Mon 7:00 AM - 8:00 PM Tue 7:00 AM - 8:00 PM Wed 7:00 AM - 8:00 PM Thu 7:00 AM - 8:00 PM Fri 7:00 AM - 12:00 AM (Next day) Open now Sat 7:00 AM - 12:00 AM (Next day) Sun 7:00 AM - 2:00 PM,Rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/country-kickn-cafe-st-john?osq=restaurants
193,https://s3-media0.fl.yelpcdn.com/bphoto/kw2hPm5qv5sfpf7EXRfZcg/l.jpg,Antojitos Mexicanos El Barbas,"601 E 4th Ave Hutchinson, KS 67501",(620) 669-8845,20 reviews,Mexican,Mon Closed Tue 7:00 AM - 9:00 PM Wed 7:00 AM - 4:00 PM Thu 7:00 AM - 4:00 PM Fri 7:00 AM - 9:00 PM Open now Sat 7:00 AM - 9:00 PM Sun 9:00 AM - 4:00 PM,4.5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/antojitos-mexicanos-el-barbas-hutchinson?osq=restaurants
194,https://s3-media0.fl.yelpcdn.com/bphoto/kw2hPm5qv5sfpf7EXRfZcg/l.jpg,Pin High Bar & Grill,"681 E 14th St Larned, KS 67550",(620) 804-6038,"Sports Bars,","Sports Bars, Burgers, Sandwiches",Mon 5:00 PM - 12:00 AM (Next day) Tue Closed Wed 5:00 PM - 12:00 AM (Next day) Thu 5:00 PM - 12:00 AM (Next day) Fri 5:00 PM - 2:00 AM (Next day) Open now Sat 5:00 PM - 2:00 AM (Next day) Sun 5:00 PM - 2:00 AM (Next day),3.5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/pin-high-bar-and-grill-larned?osq=restaurants
195,https://s3-media0.fl.yelpcdn.com/bphoto/n1NeBb_QcIU7j7wbF09vag/l.jpg,Gambino's Pizza,"1309 Main St Great Bend, KS 67530",(620) 603-6272,15 reviews,Pizza,Mon 10:00 AM - 2:00 PM 4:00 PM - 8:00 PM Tue 10:00 AM - 2:00 PM 4:00 PM - 8:00 PM Wed 10:00 AM - 2:00 PM 4:00 PM - 8:00 PM Thu 10:00 AM - 2:00 PM 4:00 PM - 8:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 8:00 PM,3.5 star rating,https://www.gambinospizza.com/…,Claimed,https://www.yelp.com/biz/gambinos-pizza-great-bend-2?osq=restaurants
196,https://s3-media0.fl.yelpcdn.com/bphoto/P0rX-wDvz3dUanzHERfHZw/l.jpg,Tacos Los Portales,"1100 W Kansas Ave McPherson, KS 67460",(620) 480-0861,3 reviews,Mexican,Mon 10:00 AM - 10:00 PM Tue 10:00 AM - 10:00 PM Wed 10:00 AM - 10:00 PM Thu 10:00 AM - 10:00 PM Fri 10:00 AM - 10:00 PM Open now Sat 10:00 AM - 10:00 PM Sun 10:00 AM - 10:00 PM,3.5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/tacos-los-portales-mcpherson?osq=restaurants
197,https://s3-media0.fl.yelpcdn.com/bphoto/P0rX-wDvz3dUanzHERfHZw/l.jpg,Jd's Diner,"201 N Main St Hoisington, KS 67544",(620) 653-4007,Diners,Diners,,3.5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/jds-diner-hoisington?osq=restaurants
198,https://s3-media0.fl.yelpcdn.com/bphoto/XnZbRVZkMmOvhOiIjmYzVQ/l.jpg,Mattie's Grill & Chill,"640 Westport Blvd Salina, KS 67402",(785) 515-5715,17 reviews,"Bars, American (Traditional)",,3.5 star rating,https://www.gambinospizza.com/…,Unclaimed,https://www.yelp.com/biz/matties-grill-and-chill-salina?osq=restaurants
199,https://s3-media0.fl.yelpcdn.com/bphoto/DMr_72wXMKAP9YGaxHWW9g/l.jpg,Burger Theory,"3145 S 9th St Salina, KS 67401",(785) 404-6767,35 reviews,"American (Traditional), Burgers",Mon 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Tue 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Wed 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Thu 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Fri 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Open now Sat 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM Sun 6:00 AM - 2:00 PM 5:00 PM - 10:00 PM,3.5 star rating,http://holidayinnhotelsalina.c…,Unclaimed,https://www.yelp.com/biz/burger-theory-salina?osq=restaurants
200,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=3ca17a3e38e1c622&signature=39de385006a77e302524331198a4f9b7ba8114732ca4a686fb79e1a58cd45375&slot=0
201,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=mMAqKFwczwqx_HJbIfXaFQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=3ca17a3e38e1c622&signature=94a71e833b8655c188a6317dad47e47af9e347f812cc37844dbf28d0bd0b6381&slot=1
202,https://s3-media0.fl.yelpcdn.com/bphoto/aoSGO6Ex8YBRyNbxkYtmcg/l.jpg,Annie Mae’s,"518 E Santa Fe Blvd Ellinwood, KS 67526",(620) 564-3676,2 reviews,"Pizza, Burgers, Steakhouses",Mon 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Tue 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Wed 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Thu 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Fri 11:00 AM - 2:00 PM 5:00 PM - 9:00 PM Open now Sat 11:00 AM - 2:00 PM 5:00 PM - 9:00 PM Sun Closed,2 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/annie-mae-s-ellinwood?osq=restaurants
203,https://s3-media0.fl.yelpcdn.com/bphoto/aoSGO6Ex8YBRyNbxkYtmcg/l.jpg,Squeegy's Bar & Grill,"221 Main St Claflin, KS 67525",(620) 588-3625,Diners,Diners,Mon 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Tue 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Wed 11:00 AM - 2:00 PM 4:00 PM - 10:00 PM Thu 11:00 AM - 2:00 PM 4:00 PM - 12:00 AM (Next day) Fri 11:00 AM - 2:00 PM 4:00 PM - 12:00 AM (Next day) Open now Sat 11:00 AM - 2:00 PM Sun Closed,2 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/squeegys-bar-and-grill-claflin?osq=restaurants
204,https://s3-media0.fl.yelpcdn.com/bphoto/CBB3itp5D14phJR6K_GHgw/l.jpg,Blind Pig,"2501 Market Pl Salina, KS 67401",(785) 827-7449,12 reviews,"Sports Bars, Lounges, American (Traditional)",Mon 2:00 PM - 2:00 AM (Next day) Tue 2:00 PM - 2:00 AM (Next day) Wed 2:00 PM - 2:00 AM (Next day) Thu 11:00 AM - 2:00 AM (Next day) Fri 11:00 AM - 2:00 AM (Next day) Open now Sat 11:00 AM - 2:00 AM (Next day) Sun 11:00 AM - 2:00 AM (Next day),4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/blind-pig-salina?osq=restaurants
205,https://s3-media0.fl.yelpcdn.com/bphoto/CBB3itp5D14phJR6K_GHgw/l.jpg,Back Roads Grill,"575 Main St Galatia, KS 67565",(620) 935-4243,Restaurants,Restaurants,,4 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/back-roads-grill-galatia?osq=restaurants
206,https://s3-media0.fl.yelpcdn.com/bphoto/s_kN-h7HNDfqDzBiU_YqnQ/l.jpg,56 Family Restaurant,"220 E US Hwy 56 Galva, KS 67443",(620) 654-3500,"Coffee & Tea,","Coffee & Tea, Breakfast & Brunch, Sandwiches",Mon 6:00 AM - 2:00 PM Tue 6:00 AM - 2:00 PM Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 8:00 PM Fri 6:00 AM - 8:00 PM Open now Sat 6:00 AM - 8:00 PM Sun Closed,4 star rating,https://56-family-restaurant.b…,Unclaimed,https://www.yelp.com/biz/56-family-restaurant-galva?osq=restaurants
207,https://s3-media0.fl.yelpcdn.com/bphoto/W5slPP7Lprl95nFqR_jQpg/l.jpg,Orozco's Portables Cafe,"117 N Kansas Ave Ellsworth, KS 67439",(785) 472-4226,1 review,Mexican,,5 star rating,https://56-family-restaurant.b…,Unclaimed,https://www.yelp.com/biz/orozcos-portables-cafe-ellsworth?osq=restaurants
208,https://s3-media0.fl.yelpcdn.com/bphoto/22f5o3GIeDcX_bZ3t4Zsig/l.jpg,Sunny's Cafe,"400 S Buhler Rd Buhler, KS 67522",(620) 543-2251,"Breakfast & Brunch,","Breakfast & Brunch, Diners, American (Traditional)",Mon 7:00 AM - 7:00 PM Tue 7:00 AM - 7:00 PM Wed 7:00 AM - 7:00 PM Thu 7:00 AM - 7:00 PM Fri 7:00 AM - 7:00 PM Open now Sat 7:00 AM - 2:00 PM Sun Closed,3.5 star rating,http://www.sunshinemeadows.org,Unclaimed,https://www.yelp.com/biz/sunnys-cafe-buhler?osq=restaurants
209,https://s3-media0.fl.yelpcdn.com/bphoto/5iP5VoKHOLXEYYp4n3KL0g/l.jpg,Heartbeat Coffee,"1211 S Main St Mcpherson, KS 67460",(620) 504-2179,4 reviews,"Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies",Mon 6:00 AM - 6:00 PM Tue 6:00 AM - 6:00 PM Wed 6:00 AM - 6:00 PM Thu 6:00 AM - 6:00 PM Fri 6:00 AM - 6:00 PM Open now Sat 8:00 AM - 12:00 PM Sun Closed,4.5 star rating,http://heartbeatcoffee.com,Unclaimed,https://www.yelp.com/biz/heartbeat-coffee-mcpherson?osq=restaurants
210,https://s3-media0.fl.yelpcdn.com/bphoto/ylzsdWjoPe4Ala5oP9uztA/l.jpg,Cozy Inn,"108 N 7th St Salina, KS 67401",(785) 825-2699,278 reviews,"Fast Food, Burgers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 11:00 AM - 8:00 PM,4.5 star rating,http://cozyburger.com/,Unclaimed,https://www.yelp.com/biz/cozy-inn-salina?osq=restaurants
211,https://s3-media0.fl.yelpcdn.com/bphoto/VXo1p5UpOwMZ5c2PMzXRxw/l.jpg,Coop's Pizzeria,"1000 E Crawford St Salina, KS 67401",(785) 823-5556,52 reviews,"Pizza, Sandwiches",Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Open now Sat 11:00 AM - 8:00 PM Sun Closed,4 star rating,https://www.coopspizzeria.com,Unclaimed,https://www.yelp.com/biz/coops-pizzeria-salina?osq=restaurants
212,https://s3-media0.fl.yelpcdn.com/bphoto/1EuvW2adSin_sAqtyK-8gQ/l.jpg,Yesway,"100 S Grand Ave Lyons, KS 67554",(620) 257-2820,"Convenience Stores,","Convenience Stores, Fast Food, Gas Stations",Mon Open 24 hours Tue Open 24 hours Wed Open 24 hours Thu Open 24 hours Fri Open 24 hours Open now Sat Open 24 hours Sun Open 24 hours,Rating,https://yesway.com,Claimed,https://www.yelp.com/adredir?ad_business_id=fXekNHMILbek4FhtE90WYQ&campaign_id=OgKNuKnq_NBqfSFo8mcTKw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fyesway-lyons&request_id=bba18eb4efc409af&signature=83f2c953de67989dbc0cc8f1784faa66e6e9d0e25f2f0969003eaf30d5805845&slot=0
213,https://s3-media0.fl.yelpcdn.com/bphoto/bL3byvcd_MkVqCBdG4uvCg/l.jpg,Schlotzsky's,"2480 S 9th St Salina, KS 67401",(785) 914-4712,25 reviews,"Delis, Sandwiches, Caterers",Mon 10:00 AM - 9:00 PM Tue 10:00 AM - 9:00 PM Wed 10:00 AM - 9:00 PM Thu 10:00 AM - 9:00 PM Fri 10:00 AM - 9:00 PM Open now Sat 10:00 AM - 9:00 PM Sun 10:00 AM - 9:00 PM,3.5 star rating,https://www.schlotzskys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=Gxhh1KW5IR3k9lZPglrr3w&campaign_id=iBYM61qkCbi9No5lbNJ4jw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fschlotzskys-salina&request_id=bba18eb4efc409af&signature=3e07f9d542f9c3e3c713be9dcdba14e0baa0e38efa5b2a6c724f054e9867f56f&slot=1
214,https://s3-media0.fl.yelpcdn.com/bphoto/uxKdJxXkNvhcG6E5PGONiw/l.jpg,Tres Amigos,"121 W Marlin St McPherson, KS 67460",(620) 245-0505,23 reviews,Mexican,,3.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/tres-amigos-mcpherson?osq=restaurants
215,https://s3-media0.fl.yelpcdn.com/bphoto/Zhfr-noZHEAbmJdcsdrA2g/l.jpg,Mr. Burger,"1017-1099 10th St Great Bend, KS 67530",(620) 793-3635,4 reviews,"Burgers, Fast Food",,4.5 star rating,https://www.schlotzskys.com,Unclaimed,https://www.yelp.com/biz/mr-burger-great-bend-2?osq=restaurants
216,https://s3-media0.fl.yelpcdn.com/bphoto/Zhfr-noZHEAbmJdcsdrA2g/l.jpg,Lone Wolf Restaurant & Catering,"111 E 1st St Ellinwood, KS 67526",(620) 564-2829,American (Traditional),American (Traditional),Mon 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Tue 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Wed 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Thu 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Fri 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Open now Sat 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Sun Closed,3.5 star rating,http://www.thelonewolfrestaura…,Unclaimed,https://www.yelp.com/biz/lone-wolf-restaurant-and-catering-ellinwood?osq=restaurants
217,https://s3-media0.fl.yelpcdn.com/bphoto/8OS0Z1YzkwtNyFvwjOgtgg/l.jpg,A&W Restaurant,"300 S Fossil Russell, KS 67665",(785) 483-2557,12 reviews,"Burgers, Fast Food, Hot Dogs",Mon 10:30 AM - 9:00 PM Tue 10:30 AM - 9:00 PM Wed 10:30 AM - 9:00 PM Thu 10:30 AM - 9:00 PM Fri 10:30 AM - 9:00 PM Open now Sat 10:30 AM - 9:00 PM Sun 10:30 AM - 9:00 PM,3 star rating,https://www.awrestaurants.com,Claimed,https://www.yelp.com/biz/a-and-w-restaurant-russell-7?osq=restaurants
218,https://s3-media0.fl.yelpcdn.com/bphoto/d9YcZAxve-M9R7qQJBfbgw/l.jpg,Russell's Restaurant,"649 Westport Blvd Salina, KS 67401",(785) 825-5733,82 reviews,"American (Traditional), Breakfast & Brunch, Coffee & Tea",Mon 6:00 AM - 10:00 PM Tue 6:00 AM - 10:00 PM Wed 6:00 AM - 10:00 PM Thu 6:00 AM - 10:00 PM Fri 6:00 AM - 10:00 PM Open now Sat 6:00 AM - 10:00 PM Sun 6:00 AM - 10:00 PM,3.5 star rating,https://russells-restaurant.bu…,Unclaimed,https://www.yelp.com/biz/russells-restaurant-salina?osq=restaurants
